title,url,ingredients,steps
부타동 : 일본식 돼지고기 덮밥 간단한 점심 메뉴로 굿!,https://www.10000recipe.com/recipe/6902207,대패삼겹살 200g; 양파 1/2개; 달걀 노른자 1개; 설탕 1큰술; 간장 1.5큰술; 맛술 1큰술; 다진마늘 1작은술,"1. 먼저 양파는 1/2개만 썰어주세요. 부타동은 별다른 야채들이 필요없어요. 간단하게 양파만 가지고 만들 수 있어서 자취생들도간단하게 만들수 있습니다. | 2. 그 다음 양념장을 만들어줍니다. 간장 1.5큰술, 맛술 1큰술, 설탕 1큰술, 다진마늘 1작은술을 넣고 잘 섞어주세요. 원래 다진마늘 대신 생강을 넣어주는데요. 생강이 없어서 저는 다진마늘로 대체 했습니다. | 3. 그 다음 후라이팬에 대패삼겹살 200g을 넣고, 설탕 1큰술 넣고 볶아줍니다. 고기를 볶을때 설탕을 넣으시면, 소스도 더 잘베이구요. 고기의 감칠맛을 살려줍니다. | 4. 설탕이 다 녹으면 양파를 넣어주시구요. 그리고 소스도 같이 넣어줍니다. | 5. 저는 소스가 있는거 보다는 바싹 굽는게 좋더라구요. 소스가 자작하게 남아있는게 좋으신 분들은 취향에 따라 맛있게 구워주시구요. | 6. 고기가 다 익으면 밥위에 먹음직 스럽게 고기를 올려주세요. | 7. 그리고 마지막으로 가운데에 달걀 노른자 1개를 올려줍니다. 달걀의 비린맛 때문에 날달걀을 못드시는 분이라면후라이 1개 해서 올려주시구요. | 8. 마지막으로 파슬리 가루 뿌려주시면 맛있는 부타동 완성입니다. 생각보다 만들기 너무 간단하구요. 확실히 일본식이라 그런지 많이 자극적이지 않구요. 고기의 달콤 짭짤함과 노른자의 담백함이 어울려져서 맛있는 한끼로 손색없었습니다."
우유달걀카레 - 아침식사 거르지마세요. 초간단 15분요리,https://www.10000recipe.com/recipe/6902125,카레가루 3.5큰술; 우유 200ml; 달걀 1개; 양파 1/2개; 통조림 햄 제일 작은거 1/2통,"1. 먼저 양파 1/2개 먹기좋은 크기로 잘라주시구요. 햄도 한입 크기로 깍뚝 썰어주시구요.. 음..저는 통조림햄이 좋더라구요. 스팸이나 리챔, 아무거나 추천합니다. | 2. 뜨겁게 달궈진 냄비에 식용유를 붓구요. 양파와 햄을 볶아주세요. | 3. 양파와 햄이 노릇노릇하게 볶아졌으면 우유 200ml 부어주시구요. | 4. 우유가 몽글몽글 끓어오르면 카레가루를 넣어주세요. 저는 약 4큰술정도 양을 넣었는데요. 너무 걸죽해지더라구요... 그래서 그것보다 조금 적게 넣으시면 될거 같아요. 한 3.5큰술 정도 넣으면 딱 좋을것 같아요. | 5. 카레가 걸쭉해져서 끓어오르면 계란 1개를 넣고 풀어주세요. 그리고 계란도 다 익으면 완성입니다."
<찌망 요리레시피> 간단한 청경채 된장무침!,https://www.10000recipe.com/recipe/6901939,청경채 7개; 된장 1/2숟갈; 참기름 1/2숟갈; 다진마늘 1/2숟갈; 깨 1/2숟갈; 소금 2꼬집,"1. 청경채를 준비해주세요. 저는 한봉에 7개 들어있어서 7개 다사용했어요~ | 2. 청경채 꼭다리를 잘른뒤 씻어주세요. 잎파리가 너무 크다고 생각이 드시면 세로로 반 잘라주세요. | 3. 청경채를 1분간 데쳐주세요. 너무 오래 데치면 다중에 너무 물컹해져서 맛없어요..ㅠ | 4. 데친 청경채는 바로 찬물에 행군뒤 물기를 꼭 짜주세요. 한손에 들어오는 양만큼 집어서 나눠 물기를 짜주세요. | 5. 양념에 무쳐주세요. 된장 1/2숟갈, 참기름 1/2숟갈, 다진마늘 1/2숟갈, 깨 1/2숟갈, 소금 2꼬집 | 6. 짠!! 완성입니다~"
크림파스타 만들기 크림스파게티 만드는 법 생각보다 간단해요 :),https://www.10000recipe.com/recipe/6901938,올리브유 약간; 파스타면 1인분; 베이컨 작은 거 4장; 체다치즈 2장; 소금 약간; 후추 약간; 흰우유 180ml; 양송이버섯 2개; 다진 마늘 1스푼; 버터 1숟갈; 채 썬 양파 적당량; 도마; 조리용나이프; 냄비; 채반; 볶음팬; 요리스푼; 파스타접시; 요리젓가락,"1. 크림파스타를 만들기 위해 필요한 재료들을 알려드릴게요. 올리브유 약간, 파스타 건면 1인분, 베이컨 작은 거 4장, 체다치즈 2장, 소금 약간, 후추 약간, 흰우유 180ml, 양송이버섯 2개, 다진 마늘 한 스푼, 버터 한 숟갈, 채 썬 양파 적당량 | 2. 먼저 베이컨을 먹기 좋은 크기로 잘라주세요. 양송이버섯도 씻어서 잘라주세요. | 3. 오늘 크림파스타는 1인분만 만들 거라 100원 동전 크기 정도의 크림파스타를 만들게요. 보기엔 양이 적어 보여도 면을 익히고 크림소스가 추가되면 양이 딱 좋을 것 같아요. | 4. 끓는 물에 소금을 약간 넣어서 팔팔 끓여주세요. | 5. 파스타 건면을 골고루 펼쳐 넣어주세요. | 6. 젓가락으로 면을 끓는 물 안으로 넣어서 5분 정도 익혀주세요. 처음에 끓는 물에 어느정도 면을 익혀주면 나중에 크림소스랑 볶아주실 때 시간을 단축할 수 있어요! | 7. 끓는 물에서 5분 정도 익힌 파스타면을 채반에 옮겨주세요. ★이때!!!★ 찬물에 헹구시지 마시고 그냥 이대로 파스타면을 식혀주세요. | 8. 이제 크림파스타 소스를 만들 거예요! 달궈진 프라이팬에 올리브유를 적당히 넣고 다진 마늘을 넣고 볶아주세요. | 9. 다진 마늘이 어느 정도 볶아졌으면 버터를 넣어주세요. 그리고 버터가 다 녹았으면 양송이버섯을 넣고 볶아주세요. | 10. 양송이버섯이 어느 정도 노릇하게 익었으면 채썬 양파와 베이컨을 넣어주세용 | 11. 채썬 양파와 베이컨이 잘 익을 때까지 볶아볶아줍니당! | 12. 그리고 흰우유 180ml를 넣고 보글보글 끓여주세요! | 13. 체다 치즈 2장을 넣어 크림파스타 소스를 진하게 만들어줍니다. 더욱 진한 크림파스타를 드시고 싶으시면 체다 치즈를 더 넣으셔도 좋아요! | 14. 체다 치즈가 잘 녹을 때까지 보글보글 계속 끓여줍니다. 크림소스를 끓일수록 색깔이 점점 진해져요! 그리고 중간에 크림소스 간을 보셔서 소금으로 간을 맞춰주세요. 저도 크림소스가 밍밍해서 소금을 조금씩 넣어가면서 간을 맞췄어요! | 15. 채반에서 쉬고 있었던 파스타면을 넣어주세요. | 16. 파스타면과 크림소스를 잘 섞어주세요. 걸쭉하게 드시고 싶으시면 오래 끓이시면 되고, 그냥 묽게 드시고 싶으시면 잠깐만 끓이셔서 바로 드시면 돼요! 저는 걸쭉한 크림파스타를 좋아하기 때문에 오래 끓여줄 거예용! 이쯤에서 그릇에 옮겨 담아줄게요. | 17. 완성된 크림파스타 위에 후추를 솔솔 뿌려주면 완성입니당! 양이 딱 적당한 것 같아요! | 18. 꾸덕꾸덕 걸쭉걸쭉하니 딱 제가 원하는 농도로 잘 만들어졌어요! 처음 만들어 본 크림파스타! 맛은 어떨지 한 번 먹어볼게요. | 19. 진짜 거짓말 안하고 밖에서 파는 거랑 맛이 정말 똑같아요!!! 너무 맛있어서 놀랬어요. 집에서 쉽게 만든 크림파스타가 이렇게 맛있다니!!! 이건 대박사건이예요!!!!!! | 20. 크림파스타를 먹다가 냉장고에 있던 피클이 생각나서 함께 먹었어요. 크림파스타 ♥ 피클은 사랑이죠! 너무너무너무 맛있어요 진짜!!! 따봉"
일식집st콘치즈 초간단 레시피!고소함 폭발!홈파티 맥주안주로 강추,https://www.10000recipe.com/recipe/6901904,캔옥수수 1캔; 버터 크게 1T; 설탕 1/2T; 마요네즈 취향껏; 피자치즈 취향껏; 파슬리가루 톡톡,1. 먼저 달궈진 팬에 버터 크게 1스푼 녹여서 물기를 제거한 캔옥수수를 넣고 달달달 잘 볶아 주세요 | 2. 옥수수가 어느정도 익으면 설탕1/2스푼과 마요네즈를 취향것 넣고 잘 섞어 줍니다. 단것 싫으시면 설탕 빼셔도 되요 | 3. 그 위에 모짜렐라 치즈 취향것 뿌리시고 파슬리가루 톡톡 뿌려주신뒤 뚜껑을 닫고 약불에서 치즈를 녹여주시면 끝 | 4. 일식집st. 콘치즈가 완성되었어요.한입 먹어보니 고소한 마요네즈와 고소한 치즈가 만나 정말 넘넘 맛있어요. 톡톡 씹히는 옥수수의 식감도 참 좋아요. 간식으로도 맛있고 맥주안주로도고 굿이랍니다!
답답했던 속이 뻥~~개운한 콩나물국밥 *^^*,https://www.10000recipe.com/recipe/6901667,콩나물 5줌; 대파 1개; 청양고추 2~3개; 새우젓; 국간장 1T; 소금 1/2T; 밥; 물 13컵; 국물용 멸치 1줌; 다시마 3조각; 멸치다시마육수 1T; 고추가루 3T; 다진마늘 1T; 후춧가루 소량; 냄비; 체망; 소스볼; 숟가락; 믹싱볼; 채반; 도마; 조리용나이프; 뚝배; 국자,"1. 1. 멸치다시마육수 끓이기 : 냄비에 물13컵. 국물용멸치 한줌. 다시마3조각를 넣고 센불에서 끓으면 중불로 줄여 10분동안 끓여준후 고운체에 걸러 멸치다시마육수 10컵을 준비합니다 냄비 ==> 육수를 끓일때 뚜껑은 열고 끓이세요! | 2. 2. 양념장 만들기 : 그릇에 위에서 준비한 멸치다시마육수10컵 중 1T를 넣고... 고추가루3T. 다진마늘1T. 국간장1T. 후춧가루소량를 넣어 양념장을 만들어줍니다. 소스볼 , 숟가락 | 3. 3. 콩나물5줌정도(400g)은 씻어서 물기를 빼줍니다. 믹싱볼 , 채반 | 4. 4. 대파1개는 총총 썰고요..청양고추도 총총 썰고요...새우젓은 한두번만 썰어 준비합니다. 도마 , 조리용나이프 ==> 콩나물국밥은 새우젓으로 간을 해야 맛있답니다. 새우젓 국물도 조금 준비해주세요. | 5. 5. 자~~ 이제 모든 재료 준비가 되었으니 끓이면 됩니다. 냄비에 위1번에서 준비한 멸치다시마육수를 넣고 센불에서 끓여줍니다. 팔팔 끓기 시작하면...뚜껑을 열어 놓은채... 콩나물을 넣고 4분 끓여줍니다. 콩나물을 4분정도 끓여주면 아삭하게 익었을겁니다. 콩나물만 집게로 건져서 소쿠리에 한김 식혀줍니다. 가스불은 끄시고요..냄비에 남은 육수에 국간장1T. 소금1/2T정도를 넣어 간을 살짝해줍니다. 나중에 새우젓과 양념장으로 간을 맞추기 때문에 밑간은 살짝만 해주면 됩니다. 콩나물을 이렇게 식혀주셔야 아삭한 식감을 살릴수 있답니다. | 6. 6. 뚝배기에 밥을 담고.. 그 위에 콩나물을 올리고.. 위5번에서 준비한 육수 부어주시고요... 준비한 대파.청양고추.새우젓.양념장 올려주면 완성입니다. 드실때 기호에 맞게 새우젓으로 간을 맞추세요. 뚝배기 , 국자"
"만물상, 시간은 반! 맛은 두 배! 초간단 우엉조림",https://www.10000recipe.com/recipe/6901508,우엉 2개; 들기름 1/4컵; 물 2컵; 간장 1/4컵; 올리고당 4숟가락; 흑설탕 4숟가락,"1. 우엉의 껍질은 칼등으로 벗겨주고 얇게 채를 썰어주고 갈변 때문에 물에 살짝 씻어둔다. | 2. 팬에 들기름 1/4컵, 손질한 우엉을 넣어준다. 지글지글 소리가 나면 3분 더 볶아주면 된다. | 3. 볶은 후 물 2컵, 간장 1/4컵을 넣은 후 끓어오르면 뚜껑을 닫고 중불로 15분 끓여준다. | 4. 올리고당 4스푼, 흑설탕 4스푼을 뚜껑을 닫지 않고 버무려준다."
돼지 등갈비찜 만들기 간장소스로 만드는 황금레시피,https://www.10000recipe.com/recipe/6900758,등갈비 600g; 월계수 잎 조금; 통후추 조금; 물 350ml; 설탕 2Ts; 간장 4Ts; 매실액 1Ts; 물엿 2Ts; 맛술 2Ts; 참기름 1Ts; 다진 마늘 2Ts; 마늘 5톨; 도마; 믹싱볼; 웍; 소스볼; 계량스푼; 요리스푼,"1. 등갈비는 600g을 사용해서 만들었어요 등갈비 600g 구이용이라면 뼈부분에 가까이 칼을 대어 잘라주시면 되고요 전 찜용이기 때문에 살 가운데를 잘라서 고르게 손질했답니다:) | 2. 자른 등갈비는 깨끗한 물에 담궈 핏물을 제거 해 주시면 더 좋아요 :) | 3. 끓는 물에 월계수 잎과 통후추를 넣은 뒤 한번 삶아주세요 월계수 잎과 통후추 조금 통후추가 없다면 인스턴트 커피나 남은 소주 같은걸 활용해도 좋아요 :) | 4. 한번 삶은 갈비는 깨끗한 물에서 씻어 불순물을 제거 한 뒤 웍이나 냄비에 담아주세요 | 5. 물 350ml에 설탕 2Ts, 간장 4Ts, 매실액 1Ts, 물엿 2Ts, 맛술 2Ts, 참기름 1Ts, 다진 마늘 2Ts까지 넣어서 양념장을 만들어주세요 물 350ml 설탕 2Ts, 간장 4Ts, 매실액 1Ts, 물엿 2Ts, 맛술 2Ts, 참기름 1Ts, 다진 마늘 2Ts | 6. 만들어진 양념을 등갈비를 담은 웍에 부어주세요 물엿이 없다면 꿀이나 올리고당을 넣으셔도 된답니다:) | 7. 썰어 놓은 파채가 있어서 조금 올려주고 마늘 5톨도 함께 넣어줬어요 파채는 생략하셔도 된답니다 :) 마늘 5톨 | 8. 센불에서 30분 정도 끓여주시면 되는데요 센불에서 끓이다가 국물이 자작해지면 중약불로 줄이셔서 천천히 졸이시는게 좋아요 :) 센불에서 중약불로 조절 | 9. 쪽파를 조금 썰어 고명으로 올리고 통깨를 넉넉하게 뿌려서 더 먹음직스럽게!! 이건 정말 황금레시피가 아닌 명품레시피라는거 ㅋㅋ 추천 드리고 싶은 요리에요!!"
등촌 샤브샤브 따라하기. 집에서 외식하는기분. 너무많이 먹게 된다!,https://www.10000recipe.com/recipe/6900699,소고기샤브샤브; 미나리; 느타리버섯; 양파; 물 2L; 무 1/4개; 양파 1/2개; 대파 1대; 홍고추; 청양고추; 자른 다시마 5-6개; 멸치 1/2줌; 고춧가루 3T; 고추장 1T; 간장 2T; 다진마늘 2T; 소금 1/2t; 후춧가루 1/2t; 다진 청양고추 2T,"1. 먼저 육수를 끓여야죠. 물 2리터, 무 1/4개, 양파 1/2개, 대파 1대, 홍고추, 청양고추, 자른다시마 5-6개, 멸치 반줌 넣고 팔팔 끓여 육수를 만들어 주세요. 다 끓은 육수는 체에 받쳐 건더기는 버려주세요. | 2. 양념을 만들어 주세요. 고춧가루 3T, 고추장1T, 간장 2T, 다진마늘 2T, 소금 1/2t, 후춧가루 1/2t, 다진 청양고추 2T 넣고 잘 섞어주세요. 양념은 미리 만들어 숙성시켜 주시면 더 좋아요.(청양고추는 기호에 따라 가감하세요. 저희는 얼큰한 걸 좋아해요) | 3. 채소를 손질 해 주세요. 미나리를 먹기 좋게 썰어주고 느타리버섯은 손으로 먹기 좋게 찢어주고 양파는 채 썰어 주세요. | 4. 육수에 양념장을 두어스푼 넣고 버섯, 미나리, 양파를 넣고 먼저 끓여주세요. | 5. 이제 준비 해 둔 소고기를 넣고 샤브샤브를 드시면 되겠죠?^^ | 6. 퐁당퐁당 담궈 먹는 소고기~~ 음~~~~^^ 얼큰한 국물에 담궈진 소고기, 미나리, 버섯, 양파와 함께 와사비 간장에 콕 찍어 먹어요. 미쳤다. 이날 샤브샤브용 소고기를 2kg 사왔는데.. 둘이 다 먹었다..ㅡㅡ 이거 실화냐?????? | 7. 이제 마지막 볶음밥 코스~ 다 먹은 국물은 따로 덜어두고 냄비에는 1-2스푼 정도만 남겨 둔다. | 8. 밥 한공기에 계란 두개, 다진 당근 1T, 다진 부추 1T, 소금 한꼬집 넣고 볶아준다. | 9. 이제 쫙~~~ 냄비에 펴 주고, 살짝 누른 볶음밥이 될때까지 기다려 준다. 냄비가 타지 않게 주의한다^^ 그리고 남겨둔 국물에 살짝 적셔 먹어준다. 아.... 배부르다.... 자야겠다."
백종원 골뱅이무침 만드는 법 술안주로 좋은 골뱅이소면무침,https://www.10000recipe.com/recipe/6900650,골뱅이 400g짜리 1캔; 당근 1/2개; 양파 1/2개; 오이 1/2개; 진미채 또는 북어채 적당량; 깻잎 취향껏; 대파 1/2대; 청양고추 취향껏; 소면 1줌; 고추장 3.5큰술; 고운 고춧가루 1큰술; 설탕 3.5큰술; 식초 3.5큰술; 다진 마늘 1큰술; 참기름 1큰술; 통깨 적당량; 도마; 조리용나이프; 소스볼; 믹싱볼; 위생장갑; 냄비; 요리젓가락; 채반; 접시,"1. 먼저 당근(1/2개)와 오이(1/2개)는 반달 모양으로 썰어주시고요. 양파(1/2개)와 대파(1/2대)는 채 썰어주세요. 깻잎(취향껏)은 적당한 크기로, 청양고추(취향껏) 어슷 썰어줍니다. *오이는 너무 얇지 않게 썰어주세요. *골뱅이는 체에 밭쳐 물기를 빼준 뒤 적당한 크기로 썰어서 준비해주세요. * 백종원 레시피에서는 북어채 or 진미채도 들어가는데요. 저는 없어서 패스했어요. | 2. 고추장 3.5 큰 술, 고운 고춧가루 1 큰 술, 설탕 3.5 큰 술, 식초 3.5 큰 술, 다진 마늘 1 큰 술, 참기름 1 큰 술, 통깨 적당량을 넣고 잘 섞어 골뱅이무침 양념장을 만들어요. * 고추장과 설탕, 식초의 비율은 1:1:1로 | 3. 볼에 야채와 골뱅이, 양념장을 넣고 조물조물 무쳐주세요. 이때 양념장은 한 번에 다 넣지 마시고, 맛을 봐가며 넣어주세요! 백종원 골뱅이무침은 이렇게 완성되었고요. 이제 소면을 삶아줄게요 :) | 4. 소면은 끓는 물에서 3-4분간 삶은 후 찬물에 여러 번 헹궈 체에 밭쳐 물기를 빼줍니다. * 소면 삶을 때 중간에 찬물(1컵)을 두세 번에 걸쳐 부어주시면 면발이 더욱 쫄깃해진다는 사실! | 5. 소면은 손으로 돌돌 말아서 접시 한 쪽에 먼저 올려주시고요. 빈 공간에 골뱅이무침을 푸짐하게 담아주세요. 그러면 이렇게 먹음직스러운 백종원 골뱅이무침이 완성된답니다 :)"
얼큰하고 시원한 경상도식 소고기콩나물무국,https://www.10000recipe.com/recipe/6900475,소고기(양지) 230g; 콩나물 180g; 무 3x3 1쪽; 대파 1/2개; 멸치육수 11컵; 마늘 1큰술; 고춧가루 3큰술; 국간장 1큰술; 소금 0.5작은술; 참기름 0.5큰술; 후추 약간,1. 먼저 무는 0.3cm 정도 썰어 주고 대파도 어슷 썰어 놓고 | 2. 소고기는 핏을 꼭꼭 눌러 제거해줍니다 고기를 물로 씻어 사용하다 보면은 맛이 떨어질 수 있기에 핏기만 살짝 제거하여 사용하는 것이 좋아요 | 3. 참기름을 넣어 고기를 먼저 볶아줍니다 이때 고기도 어설프게 볶는 것이 아니라 붉은 핏기가 보이지 않을 정도 볶아야 소고기의 잡내도 없고 더 담백한 맛으로 끓일 수 있답니다 | 4. 핏기가 없을 때까지 달달 볶아준 후 썰어놓은 무와 고춧가루를 넣고 다시 한번 가볍게 볶아주고 | 5. 준비한 콩나물과 마늘을 넣고 | 6. 육수를 넣어 먼저 끓여 줍니다 | 7. 팔팔 끓기 시작하면 거품은 걷어내고 이때 국간장을 넣고 불은 약불로 줄여서 육수 1컵 분량의 양정도 줄어들 때까지 뭉근하게 푹 끓여줍니다 | 8. 약불에서 천천히 푹 끓여준 다음에는 썰어놓은 대파를 넣고 | 9. 모자란 간을 소금으로 하고 마지막에 후춧가루를 넣어 한번 끓어오르면 | 10. 불을 끄면 얼큰하고 시원한 소고기콩나물무국 완성
맵지 않고 부드러운 아이들 반찬 '간장진미채볶음'초간단 레시피,https://www.10000recipe.com/recipe/6900147,진미채 1줌; 마요네즈 1T; 간장 3T; 설탕 2T; 올리고당 1T; 다진마늘 1T; 참기름 1T; 통깨 1T,1. 먼저 부드러운 진미채를 위해 뜨거운물에 1-2분 담궈 주셨다가 물기를 짜지 마시고 그대로 잠시 체에 받쳐 주세요 | 2. 뜨거운 물에 불려져서 부드럽지만 좀더 부드럽게 해주는 비법은 마요네즈인데요! 마요네즈 한스푼 넣고 비벼주면 더 부드러워지고 양념이 딱딱해지는 것을 막아준답니다 | 3. 깨를 제외한 모든 양념을 약불에서 타지 않게 끓여 줍니다. 살짝 끓으면 진미채를 넣어줍니다 T:성인 숟가락 기준 | 4. 양념이 잘 베게 볶아주시다가 통깨 솔솔 뿌려주시면 끝! | 5. 맵지 않고 부드러워 아이들 반찬으로 좋은 단짠단짠 '간장 진미채볶음'완성 되었어요^0^ | 6. 한입 먹어보니 식감이 정말 부드러우면서 단짠단짠하니 넘 맛있더라구요!!!맵지 않고 부드러우니 아이들 반찬으로 참 좋답니다.
유린기♡중국 닭가슴살 튀김요리가 맛있다해^^,https://www.10000recipe.com/recipe/6899911,닭가슴살 3덩이; 우리 밀가루 2T; 달걀 2개; 빵가루 1종이컵; 포도씨유 1종이컵; 양상추(소) 1개; 대파 1대; 무순 1팩; 간장 5T; 식초 5T; 설탕 5T; 다진마늘 1T; 다진양파(중) 1개; 청고추 1개; 홍고추 1개,"1. 닭가슴살은 소금,후추,청주에 30분 밑간합니다. 고기를 재우는 동안 채소를 손질해요. | 2. 양념(소스)을 미리 타주세요. | 3. 밑간한 닭가슴살을 키친타올로 잘 닦아줍니다. 밀가루-달걀물-빵가루를 통에 담아주세요. | 4. 먼저, 고기에 밀가루를 묻혀주세요. | 5. 다시 달걀물을 묻히세요. | 6. 마지막으로 빵가루를 묻혀요. 손으로 꾸욱꾹 눌러서 묻히면 튀김옷이 잘 벗겨지지 않아요. | 7. 세 덩어리에 튀김옷을 잘 입혀요. | 8. 포도씨유 넣은 팬을 약불에서 가열해주세요. 고기를 넣고 뚜껑을 덮어주세요. 5분 후 뚜껑을 열고 뒤집어주세요. 다시 5분을 뚜껑 덮고 튀겨주세요. | 9. 튀긴 고기는 기름이 빠질 수 있는 망에 올려요. 고기를 튀기는 동안, 양상추는 먹기좋은 크기로 찢어 놓고 대파는 채썰어 큰접시에 펼쳐서 담아요. 고기도 썰어주세요. | 10. 준비해둔 소스를 숟가락으로 올려주세요. 무순도 이쁘게 올려요. 완성입니다. 채소와 곁들여 드세요.^^"
업그레이드 삼겹살덮밥,https://www.10000recipe.com/recipe/6899874,삼겹살 300g; 양파 1개; 양배추 1/6통; 계란 2개; 간장 3T; 물엿 3T; 다진마늘 1T; 후추 조금; 소금 조금,"1. 양배추, 양파, 깻잎을 각각 채썰어 주세요. | 2. 팬에 기름을 두르고 양배추와 양파를 볶아주세요. | 3. 볶은 양배추와 양파는 접시에 보관해 주세요. | 4. 삼겹살 2줄을 노릇노릇 구워 주세요. | 5. 나온 기름을 티슈로 모두 제거해 주세요. 글구 고기를 먹기 좋은 크기로 잘라주세요. | 6. 분량의 간장, 물엿, 물 3스푼을 같이넣고 졸여 주세요. | 7. 이쁜 그릇에 밥을 담아 주세요. | 8. 그 위에 야채 볶음것을 골고루 올려 주세요. | 9. 졸인 삼겹살을 야채위에 올려 주시요~~ 여기이 계란 노른자와 흰자를 분리하고 노른자만 넣어주세요."
핵초간단 양배추어묵볶음,https://www.10000recipe.com/recipe/6899335,어묵 4장; 양배추 2장; 당근 조금; 대파 1개; 간장 3T; 굴소스 1T; 물엿 3T; 참기름 1T; 채칼; 프라이팬; 뒤집기; 원형접시,1. 분량의 재료를 채 썰어주세요. 대파는 송송송 | 2. 팬에 그름을 두르고 대파를 넣고 파기름을 내주세요. | 3. 파기름이 나면 나머지 재료를 모두 넣고 볶아주세요. | 4. 양배추가 살짝 숨이죽으면 분량의 양념을 넣고 간장을 약간 졸여주세요. | 5. 간장이 한번 끓어오르면 재료를 잘 섞어주세요. 양배추가 숨이 죽으면 끝. 참기름 한번 두르고 마무리 해주세요 | 6. 이쁜 접시를 준비하시구 예쁘게 담아주세요. 마무리로 통깨 통통. 끝
해물찜처럼 맛있는 백종원 소시지콩나물찜,https://www.10000recipe.com/recipe/6899265,콩나물 1봉; 비엔나소시지 1봉; 대파 1대; 양파 1/2개; 믈 1종이컵; 고추장 2T; 고추가루 2T; 간장 4T; 설탕 1T; 간마늘 1T; 참기름 1T; 스텐세척볼; 나무도마; 조리용나이프; 궁중팬; 나무요리스푼; 믹싱볼,"1. 먼저 콩나물 1봉지를 깨끗이 씻어 체에 받쳐 둡니다. | 2. 양파는 얇게 채썰어 주시구 대파와 비엔나소시지는 어슷썰기를 해 줍니다. 비엔나소시지를 더 건강하게 드시려면 뜨거운 물에 한번 데쳐주세요 | 3. 팬에 식용유 약간 두르고 소시지를 달달달 볶다가 절반정도 익으면 종이컵기준 물1컵을 붓고 끓여 주세요 | 4. 물이 끓으면 대파,양파, 콩나물을 넣구 참기름을 제외한 양념을 다 넣고 섞어줍니다 | 5. 뚜껑을 닫고 팔팔 끓여 주세요. 처음에는 물이 너무 적나 싶지만 야채에서 수분이 나오니 걱정안하셔도 되요 | 6. 콩나물 숨이 죽고 국물이 자작해지면 전분1T에 물2T를 섞어 전분물을 만들어 조금씩 부어줍니다 전분물을 넣으면 국물이 금방 걸죽하게 되요 | 7. 국물이 걸죽해지면 참기름1스푼넣고 섞어주심 끝! | 8. 해물찜처럼 칼칼하고 맛있는 밥도둑 백주부님 '소시지콩나물찜'이 완성되었어요.콩나물과 소시지를 함께 한입 먹어보니 아삭아삭한 콩나물에 소시지가 어우려져 참 맛있어요. 뜨끈한 밥에 김가루 약간 넣고 비벼 먹어두 넘 맛있어요"
쌀쌀한 날 국물요리 :: 경상도식 얼큰 소고기무국,https://www.10000recipe.com/recipe/6899099,양지 300g; 무 1/2개; 대파 2대; 느타리버섯 1팩; 콩나물 2줌; 고춧가루 2; 다진 마늘 1; 국간장 2; 멸치 액젓 1; 참기름; 소금 약간; 멸치육수 700~1000ml,"1. 무는 나박나박 썰고, 대파는 길쭉길쭉하게, 느타리버섯은 찢어서 준비해주세요. 콩나물은 깨끗이 씻고, 양지살은 키친타월로 눌러 핏물을 제거해주세요. | 2. 달군 냄비에 참기름 한 바퀴 다진마늘1을 넣고 양지살을 볶아주세요. 쇠고기의 핏기가 사라졌으면 무, 고춧가루 2, 국간장 2를 넣고 무가 살짝 투명해질 때까지 한 번 더 볶아주세요. | 3. 육수(700ml ~ 1000ml)를 넣고 바글바글 끓여주세요. 전 약불로 30분 정도 끓여주었어요 ! 육수(700ml ~ 1000ml) | 4. 대파와 콩나물, 느타리버섯을 넣고 한소끔 더 끓여주세요. 콩나물 비린내를 없애기 위해 뚜껑은 쭉 열고 끓여줍니당 | 5. 국간장 1, 멸치 액젓 1을 넣고 계속 끓여주세요. 푹 끓이면 끓일수록 더 맛있는 소고기무국 완성 ٩(ˊᗜˋ*) و 국간장 1, 멸치 액젓 1, 소금 모자란 간은 소금을 넣어 맞춰주시는 게 좋답니당"
굴소스 햄계란볶음밥,https://www.10000recipe.com/recipe/6898900,햄 1개; 계란 6개; 밥 3인분; 굴소스 2T; 간장 1T; 참기름 2T; 후추 1.5T,1. 달구어진 퍈에 기름을 둘러줍니다. | 2. 햄을 작은 깍둑썰기하여 넣어서 볶아줍니다. | 3. 볶아진 햄을 한쪽으로 밀어두고 기름을 살짝 더 두르고 계란을 깨서 넣어줍니다. | 4. 계란을 스크램블 만들어 햄과 섞어줍니다. | 5. 밥을 넣어줍니다. | 6. 양념을 넣어줍니다. | 7. 볶아주면 완성!
팽이버섯 베이컨 볶음,https://www.10000recipe.com/recipe/6898497,팽이버섯 1줌; 베이컨 2줄; 대파 1/4대; 식용유 약간; 버터 1조각; 굴소스 1큰술,1. 팽이버섯은 밑둥을 잘라내고 몇줄기씩 뜯어 주세요 | 2. 베이컨은 채썰어 주세요.대파도 채 썰어 주세요 | 3. 팬에 식용유를 두르고 대파를 넣고볶다가(1~2분 정도) | 4. 베이컨을 넣고 볶아주세요(1~2분 정도) | 5. 버터를 넣고 | 6. 굴소스를 넣고 | 7. 팽이버섯을 넣고 재빨리 볶아주세요.(1~2분 정도) | 8. 완성접시에 담아주세요.
